"GeneID","Count","Chr","Pops","Metapops","Stats","Evidence","SourceIDs","ratio","gene_biotype"
"ENSG00000230109",1,"10","ASW,CHB","AFR,EAS","Fst","PD","07_229",0.5,"lncRNA"
"ENSG00000230391",1,"2","ASW,CEU","AFR,EUR","Fst","PD","07_390",0.5,"processed_pseudogene"
"ENSG00000230521",2,"6","ACB,ASW,BEB,CDX,CEU,CHB,CHS,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,earlyEUR","AFR,SAS,EAS,EUR","FuLi_D,Alpha,SF2","DFS,PC","01_2165,08_7",0.5,"unprocessed_pseudogene"
"ENSG00000230523",1,"1","CEU,CHB","EUR,EAS","Fst","PD","07_707",0.5,"lncRNA"
"ENSG00000230559",1,"2","ASW,CHB","AFR,EAS","Fst","PD","07_51",0.5,"processed_pseudogene"
"ENSG00000230953",1,"1","ASW,CEU","AFR,EUR","Fst","PD","07_363",0.5,"processed_pseudogene"
"ENSG00000231028",1,"6","ASW,CEU","AFR,EUR","Fst","PD","07_507",0.5,"lncRNA"
"ENSG00000231130",2,"6","ACB,ASW,BEB,CDX,CEU,CHB,CHS,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,earlyEUR","AFR,SAS,EAS,EUR","FuLi_D,Alpha,SF2","DFS,PC","01_2165,08_7",0.5,"unprocessed_pseudogene"
"ENSG00000231171",1,"4","ASW,CEU","AFR,EUR","Fst","PD","07_454",0.5,"lncRNA"
"ENSG00000231297",1,"6","CEU,CHB","EUR,EAS","Fst","PD","07_878",0.5,"lncRNA"
"ENSG00000231421",1,"17","ASW,CHB","AFR,EAS","Fst","PD","07_324",0.5,"lncRNA"
"ENSG00000231475",1,"14","CEU,GIH,GBR,IBS,TSI","EUR,SAS","FuLi_D,FuLi_F,iHS","DFS,LD","01_771",0.5,"IG_V_gene"
"ENSG00000231515",2,"7","ACB,ASW,BEB,CDX,CEU,CHS,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,PJL,STU,TSI,CHB,ESN,MSL,YRI","AFR,SAS,EAS,EUR","FayWu_H,FuLi_F,Tajima_D,iHS","HFDA,DFS,LD","01_2453,05_13506",0.5,"lncRNA"
"ENSG00000231690",1,"6","CEU,CHB","EUR,EAS","Fst","PD","07_880",0.5,"lncRNA"
"ENSG00000231866",1,"1","ASW,CEU","AFR,EUR","Fst","PD","07_363",0.5,"processed_pseudogene"
"ENSG00000231870",1,"17","ASW,CHB","AFR,EAS","Fst","PD","07_324",0.5,"unprocessed_pseudogene"
"ENSG00000231880",2,"11","ACB,ASW,BEB,ESN,GWD,LWK,MSL,PJL,TSI,YRI,CDX","AFR,SAS,EUR,EAS","iHS","LD","01_403,05_2126",0.5,"lncRNA"
"ENSG00000232024",1,"8","ASW,CEU","AFR,EUR","Fst","PD","07_542",0.5,"processed_pseudogene"
"ENSG00000232060",1,"9","ASW,CEU","AFR,EUR","Fst","PD","07_575",0.5,"processed_pseudogene"
"ENSG00000232080",2,"6","ACB,ASW,BEB,CDX,CEU,CHB,CHS,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,earlyEUR","AFR,SAS,EAS,EUR","FuLi_D,SF2","DFS","01_2176,08_7",0.5,"lncRNA"
"ENSG00000232170",1,"10","CEU,CHB","EUR,EAS","Fst","PD","07_927",0.5,"lncRNA"
"ENSG00000232216",1,"14","CEU,GIH,GBR,IBS,TSI","EUR,SAS","FuLi_D,FuLi_F,iHS","DFS,LD","01_771",0.5,"IG_V_gene"
"ENSG00000232295",1,"6","ASW,CEU","AFR,EUR","Fst","PD","07_495",0.5,"lncRNA"
"ENSG00000232467",2,"1","PUR,CEU,CHB,JPT,YRI","AMR,EUR,EAS,AFR","iHS,LDD","LD","05_12753,09_27",0.5,"processed_pseudogene"
"ENSG00000232490",1,"3","ASW,CHB","AFR,EAS","Fst","PD","07_73",0.5,"lncRNA"
"ENSG00000232540",1,"13","CEU,CHB","EUR,EAS","Fst","PD","07_976",0.5,"processed_pseudogene"
"ENSG00000232543",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_D_gene"
"ENSG00000232640",1,"6","CEU,CHB","EUR,EAS","Fst","PD","07_879",0.5,"lncRNA"
"ENSG00000232809",1,"1","CHS,GBR,CEU,IBS","EAS,EUR","FayWu_H,Tajima_D","HFDA,DFS","01_180",0.5,"processed_pseudogene"
"ENSG00000233128",1,"2","CEU,CHB","EUR,EAS","Fst","PD","07_751",0.5,"lncRNA"
"ENSG00000233148",1,"9","CEU,CHB","EUR,EAS","Fst","PD","07_917",0.5,"processed_pseudogene"
"ENSG00000233157",1,"22","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_140",0.5,"processed_pseudogene"
"ENSG00000233252",1,"3","ASW,CHB","AFR,EAS","Fst","PD","07_70",0.5,"processed_pseudogene"
"ENSG00000233263",1,"7","ASW,CHB","AFR,EAS","Fst","PD","07_175",0.5,"processed_pseudogene"
"ENSG00000233276",1,"3","CEU,CHB","EUR,EAS","Fst","PD","07_785",0.5,"protein_coding"
"ENSG00000233293",1,"20","CEU,CHB","EUR,EAS","Fst","PD","07_1055",0.5,"lncRNA"
"ENSG00000233460",1,"13","CEU,CHB","EUR,EAS","Fst","PD","07_983",0.5,"processed_pseudogene"
"ENSG00000233477",1,"10","CHB,YRI","EAS,AFR","XPEHH/Rsb","LD","02_217",0.5,"processed_pseudogene"
"ENSG00000233478",1,"1","ASW,CEU","AFR,EUR","Fst","PD","07_358",0.5,"lncRNA"
"ENSG00000233511",1,"6","ASW,CEU","AFR,EUR","Fst","PD","07_502",0.5,"processed_pseudogene"
"ENSG00000233609",1,"8","ASW,CHB","AFR,EAS","Fst","PD","07_186",0.5,"transcribed_processed_pseudogene"
"ENSG00000233655",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_D_gene"
"ENSG00000233677",2,"6","ACB,ASW,BEB,CDX,CEU,CHB,CHS,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,earlyEUR","AFR,SAS,EAS,EUR","FuLi_D,Alpha,SF2","DFS,PC","01_2165,08_7",0.5,"unprocessed_pseudogene"
"ENSG00000233799",1,"4","JPT,YRI","EAS,AFR","XPEHH/Rsb","LD","02_228",0.5,"lncRNA"
"ENSG00000233806",2,"2","CDX,CHB,CHS,JPT,KHV,ACB,ASW,BEB,CEU,ESN,GIH,IBS,LWK,PJL,STU,TSI,YRI","EAS,AFR,SAS,EUR","FayWu_H,FuLi_F,Tajima_D","HFDA,DFS","01_1400,01_1401",0.5,"lncRNA"
"ENSG00000233873",1,"13","ASW,CEU","AFR,EUR","Fst","PD","07_648",0.5,"processed_pseudogene"
"ENSG00000234136",1,"3","ASW,CHB","AFR,EAS","Fst","PD","07_85",0.5,"lncRNA"
"ENSG00000234167",1,"10","ASW,CEU","AFR,EUR","Fst","PD","07_590",0.5,"processed_pseudogene"
"ENSG00000234199",1,"2","ASW,CEU","AFR,EUR","Fst","PD","07_389",0.5,"lncRNA"
"ENSG00000234352",1,"7","CDX,CHB,CHS,JPT,KHV,YRI2CHB","EAS,AFR2EAS","FayWu_H,Fst","HFDA,PD","01_2431",0.5,"lncRNA"
"ENSG00000234653",1,"2","BEB,IBS","SAS,EUR","FuLi_D","DFS","01_1224",0.5,"lncRNA"
"ENSG00000234660",1,"13","CEU,CHB","EUR,EAS","Fst","PD","07_987",0.5,"lncRNA"
"ENSG00000234758",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_484",0.5,"lncRNA"
"ENSG00000234945",1,"2","CHB,YRI","EAS,AFR","XPEHH/Rsb","LD","02_201",0.5,"lncRNA"
"ENSG00000235032",1,"20","ASW,CHB","AFR,EAS","Fst","PD","07_350",0.5,"lncRNA"
"ENSG00000235040",2,"6","ACB,ASW,BEB,CDX,CEU,CHB,CHS,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,earlyEUR","AFR,SAS,EAS,EUR","FuLi_D,SF2","DFS","01_2176,08_7",0.5,"unprocessed_pseudogene"
"ENSG00000235137",1,"13","ASW,CHB","AFR,EAS","Fst","PD","07_293",0.5,"processed_pseudogene"
"ENSG00000235420",1,"15","ASW,CEU","AFR,EUR","Fst","PD","07_670",0.5,"transcribed_processed_pseudogene"
"ENSG00000235653",1,"2","ASW,CEU","AFR,EUR","Fst","PD","07_380",0.5,"processed_pseudogene"
"ENSG00000235674",1,"1","ASW,CHB","AFR,EAS","Fst","PD","07_23",0.5,"processed_pseudogene"
"ENSG00000235784",1,"13","CEU,CHB","EUR,EAS","Fst","PD","07_989",0.5,"processed_pseudogene"
"ENSG00000235821",2,"6","ACB,ASW,BEB,CDX,CEU,CHB,CHS,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,earlyEUR","AFR,SAS,EAS,EUR","FuLi_D,Alpha,SF2","DFS,PC","01_2165,08_7",0.5,"processed_pseudogene"
"ENSG00000235908",1,"3","CEU,CHB","EUR,EAS","Fst","PD","07_785",0.5,"lncRNA"
"ENSG00000235963",2,"6","ACB,ASW,BEB,CDX,CEU,CHB,CHS,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,earlyEUR","AFR,SAS,EAS,EUR","FuLi_D,Alpha,SF2","DFS,PC","01_2165,08_7",0.5,"unprocessed_pseudogene"
"ENSG00000236170",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_D_gene"
"ENSG00000236173",1,"6","CEU,CHB","EUR,EAS","Fst","PD","07_880",0.5,"lncRNA"
"ENSG00000236347",1,"6","ASW,CEU","AFR,EUR","Fst","PD","07_503",0.5,"lncRNA"
"ENSG00000236386",1,"7","ASW,CHB","AFR,EAS","Fst","PD","07_175",0.5,"processed_pseudogene"
"ENSG00000236576",2,"X","PEL,CEU,CHB,JPT,YRI","AMR,EUR,EAS,AFR","iHS,LDD","LD","05_12165,09_26",0.5,"processed_pseudogene"
"ENSG00000236596",1,"2","ASW,CHB","AFR,EAS","Fst","PD","07_43",0.5,"processed_pseudogene"
"ENSG00000236597",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_D_gene"
"ENSG00000236611",1,"22","CEU,CHB","EUR,EAS","Fst","PD","07_1066",0.5,"lncRNA"
"ENSG00000236635",1,"6","ASW,CEU","AFR,EUR","Fst","PD","07_497",0.5,"lncRNA"
"ENSG00000237020",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_D_gene"
"ENSG00000237042",2,"6","ACB,ASW,BEB,CDX,CEU,CHB,CHS,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,earlyEUR","AFR,SAS,EAS,EUR","FuLi_D,Alpha,SF2","DFS,PC","01_2165,08_7",0.5,"unprocessed_pseudogene"
"ENSG00000237111",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_J_pseudogene"
"ENSG00000237141",1,"10","CEU,CHB","EUR,EAS","Fst","PD","07_937",0.5,"processed_pseudogene"
"ENSG00000237197",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_D_gene"
"ENSG00000237328",1,"17","CEU,CHB","EUR,EAS","Fst","PD","07_1033",0.5,"lncRNA"
"ENSG00000237498",1,"2","ASW,CHB","AFR,EAS","Fst","PD","07_40",0.5,"lncRNA"
"ENSG00000237541",2,"6","ACB,ASW,BEB,CDX,CEU,CHB,CHS,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,earlyEUR","AFR,SAS,EAS,EUR","FuLi_D,SF2","DFS","01_2176,08_7",0.5,"protein_coding"
"ENSG00000237547",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_J_pseudogene"
"ENSG00000237618",1,"10","ASW,CEU","AFR,EUR","Fst","PD","07_602",0.5,"processed_pseudogene"
"ENSG00000237641",1,"2","ASW,CHB","AFR,EAS","Fst","PD","07_67",0.5,"processed_pseudogene"
"ENSG00000237934",1,"1","CEU,CHB","EUR,EAS","Fst","PD","07_707",0.5,"lncRNA"
"ENSG00000237992",1,"2","CEU,CHB","EUR,EAS","Fst","PD","07_744",0.5,"lncRNA"
"ENSG00000238542",1,"2","CEU,CHB","EUR,EAS","Fst","PD","07_775",0.5,"snRNA"
"ENSG00000239078",1,"8","ASW,CHB","AFR,EAS","Fst","PD","07_186",0.5,"snRNA"
"ENSG00000239523",1,"3","CEU,CHB","EUR,EAS","Fst","PD","07_794",0.5,"lncRNA"
"ENSG00000239683",1,"18","CEU,CHB","EUR,EAS","Fst","PD","07_1040",0.5,"processed_pseudogene"
"ENSG00000239694",1,"5","ASW,CHB","AFR,EAS","Fst","PD","07_110",0.5,"processed_pseudogene"
"ENSG00000239774",1,"3","ASW,CHB","AFR,EAS","Fst","PD","07_83",0.5,"lncRNA"
"ENSG00000239922",1,"3","BEB,CHB,CHS,GIH,JPT,PJL","SAS,EAS","FayWu_H","HFDA","01_1682",0.5,"lncRNA"
"ENSG00000239942",1,"10","CEU,CHB","EUR,EAS","Fst","PD","07_937",0.5,"misc_RNA"
"ENSG00000240041",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_J_gene"
"ENSG00000240100",1,"12","ASW,CEU","AFR,EUR","Fst","PD","07_635",0.5,"processed_pseudogene"
"ENSG00000240199",1,"16","CEU,CHB","EUR,EAS","Fst","PD","07_1027",0.5,"misc_RNA"
"ENSG00000240233",1,"14","ASW,CHB","AFR,EAS","Fst","PD","07_304",0.5,"misc_RNA"
"ENSG00000240281",1,"5","ASW,CHB","AFR,EAS","Fst","PD","07_110",0.5,"processed_pseudogene"
"ENSG00000240443",2,"12","BEB,CDX,CHB,CHS,FIN,GIH,IBS,ITU,JPT,STU,TSI,YRI,CEU","SAS,EAS,EUR,AFR","FuLi_F,Tajima_D,Fst","DFS,PD","01_528,07_963",0.5,"transcribed_processed_pseudogene"
"ENSG00000240661",1,"3","CEU,CHB","EUR,EAS","Fst","PD","07_793",0.5,"transcribed_unitary_pseudogene"
"ENSG00000240694",1,"8","ASW,CHB","AFR,EAS","Fst","PD","07_194",0.5,"protein_coding"
"ENSG00000240882",1,"3","CEU,CHB","EUR,EAS","Fst","PD","07_792",0.5,"processed_pseudogene"
"ENSG00000241568",1,"9","CEU,CHB","EUR,EAS","Fst","PD","07_917",0.5,"misc_RNA"
"ENSG00000241582",1,"14","CEU,CHB","EUR,EAS","Fst","PD","07_996",0.5,"processed_pseudogene"
"ENSG00000241597",1,"5","ASW,CHB","AFR,EAS","Fst","PD","07_119",0.5,"processed_pseudogene"
"ENSG00000241696",1,"3","ASW,CHB","AFR,EAS","Fst","PD","07_83",0.5,"lncRNA"
"ENSG00000241946",1,"3","ASW,CHB","AFR,EAS","Fst","PD","07_83",0.5,"processed_pseudogene"
"ENSG00000242170",1,"8","ASW,CEU","AFR,EUR","Fst","PD","07_573",0.5,"misc_RNA"
"ENSG00000242175",1,"4","ASW,CEU","AFR,EUR","Fst","PD","07_435",0.5,"misc_RNA"
"ENSG00000242391",1,"1","ASW,CEU","AFR,EUR","Fst","PD","07_363",0.5,"lncRNA"
"ENSG00000242457",1,"3","ESN,GIH,ITU,ACB,GWD","AFR,SAS","FuLi_D,FuLi_F,Tajima_D","DFS","01_1622",0.5,"processed_pseudogene"
"ENSG00000242472",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_J_gene"
"ENSG00000242493",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_465",0.5,"misc_RNA"
"ENSG00000242613",1,"3","CEU,CHB","EUR,EAS","Fst","PD","07_793",0.5,"processed_pseudogene"
"ENSG00000242768",1,"4","CEU,CHB","EUR,EAS","Fst","PD","07_804",0.5,"processed_pseudogene"
"ENSG00000242887",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_J_gene"
"ENSG00000243050",1,"8","BEB,CEU,GBR,GIH,ITU,PJL,STU,TSI","SAS,EUR","FayWu_H","HFDA","01_2515",0.5,"processed_pseudogene"
"ENSG00000243062",1,"1","CEU,CHB","EUR,EAS","Fst","PD","07_724",0.5,"lncRNA"
"ENSG00000243179",1,"2","ASW,CEU","AFR,EUR","Fst","PD","07_389",0.5,"lncRNA"
"ENSG00000243188",1,"3","CEU,CHB","EUR,EAS","Fst","PD","07_791",0.5,"unprocessed_pseudogene"
"ENSG00000243708",1,"15","ASW,CHB","AFR,EAS","Fst","PD","07_309",0.5,"protein_coding"
"ENSG00000243789",1,"15","ASW,CHB","AFR,EAS","Fst","PD","07_309",0.5,"protein_coding"
"ENSG00000243824",1,"14","CEU,CHB","EUR,EAS","Fst","PD","07_996",0.5,"processed_pseudogene"
"ENSG00000243910",1,"2","ASW,CEU","AFR,EUR","Fst","PD","07_410",0.5,"protein_coding"
"ENSG00000244063",1,"2","ASW,CEU","AFR,EUR","Fst","PD","07_389",0.5,"lncRNA"
"ENSG00000244080",1,"19","ASW,CEU","AFR,EUR","Fst","PD","07_694",0.5,"misc_RNA"
"ENSG00000244159",1,"8","ASW,CEU","AFR,EUR","Fst","PD","07_555",0.5,"processed_pseudogene"
"ENSG00000244620",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"lncRNA"
"ENSG00000244968",1,"5","GBR,JPT","EUR,EAS","FayWu_H,Tajima_D","HFDA,DFS","01_2015",0.5,"lncRNA"
"ENSG00000245105",1,"12","ASW,CHB","AFR,EAS","Fst","PD","07_264",0.5,"lncRNA"
"ENSG00000245711",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_464",0.5,"lncRNA"
"ENSG00000247498",1,"12","ASW,CEU","AFR,EUR","Fst","PD","07_617",0.5,"lncRNA"
"ENSG00000247993",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_468",0.5,"lncRNA"
"ENSG00000248191",1,"4","CEU,CHB","EUR,EAS","Fst","PD","07_820",0.5,"processed_pseudogene"
"ENSG00000248216",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_465",0.5,"processed_pseudogene"
"ENSG00000248457",1,"5","GIH,GWD,LWK,MSL,PJL,YRI","SAS,AFR","FayWu_H","HFDA","01_1987",0.5,"lncRNA"
"ENSG00000248489",1,"5","ASW,CHB","AFR,EAS","Fst","PD","07_119",0.5,"lncRNA"
"ENSG00000248555",1,"5","ASW,CHB","AFR,EAS","Fst","PD","07_118",0.5,"lncRNA"
"ENSG00000248682",1,"10","CEU,CHB","EUR,EAS","Fst","PD","07_933",0.5,"lncRNA"
"ENSG00000248867",1,"5","CEU,CHB","EUR,EAS","Fst","PD","07_842",0.5,"processed_pseudogene"
"ENSG00000248876",1,"5","CEU,CHB","EUR,EAS","Fst","PD","07_842",0.5,"lncRNA"
"ENSG00000249042",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_469",0.5,"lncRNA"
"ENSG00000249148",1,"4","ASW,CHB","AFR,EAS","Fst","PD","07_88",0.5,"processed_pseudogene"
"ENSG00000249219",1,"4","ASW,CHB","AFR,EAS","Fst","PD","07_87",0.5,"lncRNA"
"ENSG00000249266",1,"5","ASW,CHB","AFR,EAS","Fst","PD","07_110",0.5,"processed_pseudogene"
"ENSG00000249312",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_483",0.5,"processed_pseudogene"
"ENSG00000249348",1,"4","CHB,YRI","EAS,AFR","XPEHH/Rsb","LD","02_205",0.5,"lncRNA"
"ENSG00000249383",1,"17","ASW,CHB","AFR,EAS","Fst","PD","07_326",0.5,"lncRNA"
"ENSG00000249418",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_483",0.5,"processed_pseudogene"
"ENSG00000249458",2,"4","CEU2YRI,YRI2CHB,ASW,CEU","EUR2AFR,AFR2EAS,AFR,EUR","Fst","PD","01_1965,07_453",0.5,"lncRNA"
"ENSG00000249481",1,"6","CEU,CHB","EUR,EAS","Fst","PD","07_858",0.5,"protein_coding"
"ENSG00000249534",1,"4","CEU,CHB","EUR,EAS","Fst","PD","07_809",0.5,"lncRNA"
"ENSG00000249592",1,"4","JPT,YRI","EAS,AFR","XPEHH/Rsb","LD","02_228",0.5,"lncRNA"
"ENSG00000249658",1,"17","ASW,CHB","AFR,EAS","Fst","PD","07_326",0.5,"lncRNA"
"ENSG00000249667",1,"4","CEU,CHB","EUR,EAS","Fst","PD","07_809",0.5,"lncRNA"
"ENSG00000249785",1,"5","CEU,CHB","EUR,EAS","Fst","PD","07_833",0.5,"lncRNA"
"ENSG00000249840",1,"19","ASW,CEU","AFR,EUR","Fst","PD","07_694",0.5,"unprocessed_pseudogene"
"ENSG00000249982",1,"17","ASW,CHB","AFR,EAS","Fst","PD","07_326",0.5,"lncRNA"
"ENSG00000250082",1,"4","ASW,CEU","AFR,EUR","Fst","PD","07_451",0.5,"processed_pseudogene"
"ENSG00000250127",1,"5","ASW,CHB","AFR,EAS","Fst","PD","07_111",0.5,"lncRNA"
"ENSG00000250162",1,"5","ASW,CHB","AFR,EAS","Fst","PD","07_119",0.5,"processed_pseudogene"
"ENSG00000250174",1,"3","CEU,CHB","EUR,EAS","Fst","PD","07_794",0.5,"lncRNA"
"ENSG00000250237",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_467",0.5,"lncRNA"
"ENSG00000250263",2,"4","CEU2YRI,YRI2CHB,ASW,CEU","EUR2AFR,AFR2EAS,AFR,EUR","Fst","PD","01_1965,07_453",0.5,"lncRNA"
"ENSG00000250266",1,"4","CEU,CHB","EUR,EAS","Fst","PD","07_825",0.5,"lncRNA"
"ENSG00000250379",1,"15","ASW,CHB","AFR,EAS","Fst","PD","07_309",0.5,"lncRNA"
"ENSG00000250455",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_465",0.5,"unprocessed_pseudogene"
"ENSG00000250585",1,"5","CEU,CHB","EUR,EAS","Fst","PD","07_838",0.5,"lncRNA"
"ENSG00000251324",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_468",0.5,"lncRNA"
"ENSG00000251356",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_472",0.5,"processed_pseudogene"
"ENSG00000251367",1,"5","CEU,CHB","EUR,EAS","Fst","PD","07_842",0.5,"lncRNA"
"ENSG00000251374",1,"5","ASW,CHB","AFR,EAS","Fst","PD","07_116",0.5,"processed_pseudogene"
"ENSG00000251451",1,"7","JPT,YRI","EAS,AFR","XPEHH/Rsb","LD","02_233",0.5,"transcribed_unprocessed_pseudogene"
"ENSG00000251482",1,"4","ASW,CEU","AFR,EUR","Fst","PD","07_445",0.5,"processed_pseudogene"
"ENSG00000251493",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_468",0.5,"protein_coding"
"ENSG00000251504",1,"4","ASW,CEU","AFR,EUR","Fst","PD","07_454",0.5,"lncRNA"
"ENSG00000251604",1,"5","ASW,CEU","AFR,EUR","Fst","PD","07_468",0.5,"lncRNA"
"ENSG00000251620",1,"4","FIN,STU","EUR,SAS","FuLi_D,FuLi_F,Tajima_D","DFS","01_1858",0.5,"lncRNA"
"ENSG00000251865",2,"17","PEL,CEU,CHB,JPT,YRI","AMR,EUR,EAS,AFR","iHS,LDD","LD","05_12097,09_41",0.5,"snRNA"
"ENSG00000251913",1,"22","CEU,CHB","EUR,EAS","Fst","PD","07_1067",0.5,"snRNA"
"ENSG00000251916",2,"6","ACB,ASW,BEB,CDX,CEU,CHB,CHS,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,PJL,STU,TSI,YRI,earlyEUR","AFR,SAS,EAS,EUR","FuLi_D,SF2","DFS","01_2176,08_7",0.5,"snRNA"
"ENSG00000251965",1,"6","ASW,CHB","AFR,EAS","Fst","PD","07_144",0.5,"rRNA_pseudogene"
"ENSG00000251976",1,"2","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_124",0.5,"misc_RNA"
"ENSG00000252060",1,"19","GBR,GWD","EUR,AFR","Tajima_D,Alpha","DFS,PC","01_1090",0.5,"rRNA_pseudogene"
"ENSG00000252074",1,"16","ASW,CHB","AFR,EAS","Fst","PD","07_319",0.5,"snRNA"
"ENSG00000252206",1,"12","ASW,CEU","AFR,EUR","Fst","PD","07_624",0.5,"snRNA"
"ENSG00000252230",1,"19","JPT,YRI","EAS,AFR","XPEHH/Rsb","LD","02_239",0.5,"snoRNA"
"ENSG00000252311",1,"16","CEU,CHB","EUR,EAS","Fst","PD","07_1030",0.5,"snRNA"
"ENSG00000252377",2,"X","PEL,CEU,CHB,JPT,YRI","AMR,EUR,EAS,AFR","iHS,LDD","LD","05_12165,09_26",0.5,"snRNA"
"ENSG00000252796",1,"4","CHB,YRI","EAS,AFR","XPEHH/Rsb","LD","02_205",0.5,"snRNA"
"ENSG00000253003",1,"14","CEU,CHB","EUR,EAS","Fst","PD","07_996",0.5,"snRNA"
"ENSG00000253025",1,"1","BEB,CDX,GIH,ITU,STU","SAS,EAS","iHS","LD","01_155",0.5,"snRNA"
"ENSG00000253135",1,"8","ASW,CEU","AFR,EUR","Fst","PD","07_544",0.5,"processed_pseudogene"
"ENSG00000253149",1,"14","CEU,GIH,GBR,IBS,TSI","EUR,SAS","FuLi_D,FuLi_F,iHS","DFS,LD","01_771",0.5,"IG_V_pseudogene"
"ENSG00000253178",1,"8","ASW,CEU","AFR,EUR","Fst","PD","07_536",0.5,"unprocessed_pseudogene"
"ENSG00000253208",1,"8","ASW,CHB","AFR,EAS","Fst","PD","07_194",0.5,"processed_pseudogene"
"ENSG00000253240",1,"14","CEU,GIH,GBR,IBS,TSI","EUR,SAS","FuLi_D,FuLi_F,iHS","DFS,LD","01_771",0.5,"IG_V_pseudogene"
"ENSG00000253294",1,"14","CEU,GIH,GBR,IBS,TSI","EUR,SAS","FuLi_D,FuLi_F,iHS","DFS,LD","01_771",0.5,"IG_V_pseudogene"
"ENSG00000253325",1,"14","CEU,GIH,GBR,IBS,TSI","EUR,SAS","FuLi_D,FuLi_F,iHS","DFS,LD","01_771",0.5,"IG_V_pseudogene"
"ENSG00000253359",1,"14","CEU,GIH,GBR,IBS,TSI","EUR,SAS","FuLi_D,FuLi_F,iHS","DFS,LD","01_771",0.5,"IG_V_pseudogene"
"ENSG00000253387",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_V_pseudogene"
"ENSG00000253412",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_V_pseudogene"
"ENSG00000253440",1,"14","CEU,GIH,GBR,IBS,TSI","EUR,SAS","FuLi_D,FuLi_F,iHS","DFS,LD","01_771",0.5,"IG_V_pseudogene"
"ENSG00000253458",1,"14","CEU,CHB","EUR,EAS","XPEHH/Rsb","LD","02_136",0.5,"IG_V_pseudogene"
"ENSG00000253462",1,"14","CEU,GIH,GBR,IBS,TSI","EUR,SAS","FuLi_D,FuLi_F,iHS","DFS,LD","01_771",0.5,"IG_V_pseudogene"
"ENSG00000253467",1,"14","CEU,GIH,GBR,IBS,TSI","EUR,SAS","FuLi_D,FuLi_F,iHS","DFS,LD","01_771",0.5,"IG_V_pseudogene"
