"ID","Chr","Start","End","Pops","Metapops","Stats","Evidence","Source","GenesAnnotation"
"1020","1",162898552,163098552,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1021","1",11605677,11805677,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1022","6",150586750,150786750,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1023","10",89250263,89450263,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1024","6",143837170,144037170,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1025","14",101263910,101463910,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1026","7",44387161,44787161,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1027","17",73292266,73492266,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1028","3",154999509,155199509,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1029","11",29821877,30021877,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1030","11",11421877,11621877,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1031","7",987123,1187123,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1032","11",116424073,116624073,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1033","11",122224082,122424082,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1034","18",66581783,66781783,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1035","14",75263544,75463544,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1036","21",33705825,33905826,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1037","10",9518031,9718031,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1038","6",165016100,165216100,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1039","14",73663544,73863544,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1040","5",92438537,92638537,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1041","12",16555799,16755799,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1042","7",17787136,17987137,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1043","22",21521157,21721157,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1044","11",61675952,61875952,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1045","9",99758163,99958163,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1046","17",47167635,47367635,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1047","9",27410002,27610002,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1048","11",34221877,34421877,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1049","1",41065235,41265235,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1050","11",107824064,108024064,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1051","7",43587161,43787161,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1052","2",43861210,44061210,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1053","8",134118575,134318575,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1054","11",25221878,25621878,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1055","15",63320748,63720748,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1056","2",176309765,176709765,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1057","22",22933281,23133259,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1058","4",157321243,157721243,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1059","22",46283584,46483584,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1060","17",60767857,61167857,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1061","4",5680201,6080201,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1062","8",137918575,138118575,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1063","2",9109273,9509273,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1064","3",26183505,26383505,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1065","3",175399509,175799510,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1066","21",15905809,16305808,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1067","2",124926193,125326193,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1068","2",197909770,198309770,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1069","2",17697105,17897105,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1070","2",108725026,108925026,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1071","16",65608596,66008595,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1072","4",157921243,158121243,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1073","20",60191547,60391547,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1074","2",17097105,17497105,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1075","10",57770234,57970234,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1076","8",10905080,11305081,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1077","3",25583505,25983505,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1078","X",110950627,111350627,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1079","6",105045432,105445432,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1080","21",41106203,41306203,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1081","10",92650263,93050263,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1082","17",57767640,58167640,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1083","5",117836406,118236406,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1084","1",174099205,174499205,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1085","7",136257997,136457997,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1086","2",125526193,125726193,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1087","4",41557055,41957055,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1088","1",63822308,64222296,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1089","4",143121242,143321242,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1090","4",7480202,7680202,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1091","4",142521242,142921242,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1092","12",126390574,126790574,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1093","2",108125026,108525026,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1094","14",69063530,69263530,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1095","4",82921668,83121668,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1096","3",107598463,107998463,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1097","3",44583504,44983504,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1098","15",63920748,64120748,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1099","7",112765994,113165994,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1100","2",43261210,43661210,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1101","6",129037162,129237162,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1102","7",3987127,4387128,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1103","10",54170234,54370234,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1104","21",16505809,16705810,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1105","2",212109769,212509770,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1106","4",167504119,167904119,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1107","4",169504119,169704119,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1108","8",133918575,134318575,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1109","X",111950627,112150627,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1110","17",60167857,60367857,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1111","5",118436406,118636406,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1112","6",4854767,5054767,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1113","3",102398466,102598466,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1114","7",29987144,30187144,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1115","20",31948536,32348536,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1116","1",236310659,236510659,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1117","9",32610002,32810001,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1118","6",125437155,125637155,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1119","4",189703697,189903696,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1120","11",60675951,60875951,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1121","1",8205673,8605675,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1122","4",28722109,28922109,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1123","2",25665480,25865480,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1124","4",169104119,169304119,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1125","15",64520748,64720748,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1126","9",13810001,14010001,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1127","12",88703755,88903755,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1128","15",45920510,46120510,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1129","12",123590573,123790573,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1130","X",111550627,111750627,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1131","3",186199509,186399509,NA,"EAS","XPEHH","LD","Pickrell et al.",NA
"1132","21",16505809,16705810,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1133","15",47920511,48320511,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1134","17",65173420,65573420,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1135","9",90158164,90558164,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1136","3",130198459,130598458,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1137","12",88503755,88903755,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1138","8",138918575,139118575,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1139","10",63970234,64370234,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1140","17",60767857,61167857,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1141","7",120365995,120765995,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1142","18",11210001,11410001,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1143","14",61463529,61663529,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1144","10",81850264,82050264,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1145","4",80721667,81121667,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1146","1",35265306,35665306,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1147","2",237309357,237509357,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1148","15",69320607,69720607,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1149","18",23766038,24166038,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1150","6",60001,255000,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1151","5",110236400,110636400,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1152","5",21764134,21964134,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1153","7",18787137,18987137,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1154","3",72468159,72668159,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1155","5",26364134,26764134,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1156","3",25783505,25983505,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1157","4",55092905,55292905,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1158","3",175399509,175599510,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1159","5",75068419,75468419,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1160","3",31183504,31583504,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1161","9",3210000,3410000,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1162","12",2620573,2820573,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1163","X",110950627,111350627,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1164","4",171304119,171504119,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1165","20",60191547,60391547,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1166","4",5080201,5280201,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1167","14",63263529,63463529,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1168","20",50750056,50950056,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1169","22",21921073,22121052,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1170","15",91455766,91655766,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1171","10",82250264,82450264,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1172","18",7410002,7810002,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1173","20",54350054,54550054,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1174","6",73033556,73233556,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1175","1",247510657,247710657,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1176","1",35865306,36265306,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1177","2",177309765,177709765,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1178","4",60105516,60505516,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1179","17",60167857,60567857,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1180","5",75668419,76068419,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1181","2",151517978,151717978,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1182","6",14691790,14891790,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1183","12",58919952,59119952,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1184","8",16298120,16498119,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1185","11",64475952,64675952,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1186","3",3783316,3983316,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1187","22",46283584,46483584,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1188","6",142637170,142837170,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1189","10",22071065,22471065,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1190","11",41821874,42021874,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1191","21",29505809,29905812,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1192","3",190799509,190999509,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1193","7",33787148,33987148,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1194","10",116250498,116650499,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1195","X",36222226,36422230,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1196","17",55967640,56167640,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1197","15",48520511,48720511,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1198","7",37187155,37387157,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1199","16",66008595,66208596,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1200","5",91068427,91268427,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1201","3",99198466,99598466,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1202","2",166917983,167317983,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1203","4",14522107,14722107,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1204","8",18698210,18898210,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1205","4",33375812,33775812,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1206","15",28920505,29320504,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1207","4",29722109,30122109,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1208","6",107572103,107772103,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1209","13",74127862,74327862,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1210","1",231557519,231757519,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1211","1",195699213,195899213,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1212","6",105045432,105245432,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1213","1",163498552,163698612,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1214","18",68981783,69181783,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1215","6",74833564,75033564,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1216","6",123637156,123837156,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1217","15",59120509,59320509,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1218","2",120326194,120526194,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1219","2",221509775,221709775,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1220","X",99338857,99538857,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1221","1",238310659,238510659,NA,"EUR","XPEHH","LD","Pickrell et al.",NA
"1222","21",16505809,16705810,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1223","15",47920511,48320511,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1224","8",138918575,139118575,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1225","22",46283584,46483584,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1226","6",60001,255000,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1227","14",63063529,63463529,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1228","17",60567857,60967857,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1229","5",26364134,26764134,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1230","14",61463529,61663529,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1231","8",138518575,138718575,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1232","12",88303755,88703755,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1233","3",25583505,25983505,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1234","7",120165995,120565995,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1235","11",8021877,8221876,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1236","10",63970234,64370234,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1237","15",48520511,48720511,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1238","5",110236400,110636400,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1239","2",237309357,237509357,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1240","3",31183504,31583504,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1241","18",59981788,60181787,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1242","6",107572103,107772103,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1243","15",28920505,29320504,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1244","5",23164134,23564134,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1245","20",54350054,54550054,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1246","6",123437156,123837156,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1247","17",57167640,57567640,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1248","10",21871065,22271065,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1249","9",1810000,2010000,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1250","X",110950627,111350627,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1251","X",36022226,36422230,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1252","10",116250498,116650499,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1253","8",17698211,17898211,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1254","21",29505809,29905812,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1255","3",130398458,130598458,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1256","1",35065306,35465306,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1257","1",35665306,36065306,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1258","16",78408602,78608602,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1259","7",33787148,33987148,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1260","12",58919952,59119952,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1261","3",26183505,26383505,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1262","15",69520607,69720607,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1263","12",125590574,125790574,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1264","11",64475952,64875952,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1265","1",64822296,65022296,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1266","9",32610002,32810001,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1267","1",195499213,195899213,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1268","3",111398463,111598463,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1269","6",14691790,14891790,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1270","18",23966038,24166038,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1271","6",73033556,73233556,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1272","10",25471065,25671065,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1273","3",111798463,111998463,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1274","3",99198466,99598466,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1275","10",22471065,22671065,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1276","5",21764134,21964134,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1277","4",55092905,55292905,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1278","18",7410002,7610002,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1279","4",171304119,171504119,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1280","9",90358164,90558164,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1281","2",221509775,221709775,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1282","17",65173420,65373420,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1283","20",21871362,22071362,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1284","16",1809998,2009998,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1285","13",103549649,103749649,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1286","9",107158164,107358164,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1287","2",212309769,212509770,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1288","10",81850264,82250264,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1289","3",109998463,110198463,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1290","13",33927863,34127863,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1291","4",60105516,60305516,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1292","5",19564134,19764134,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1293","20",15671355,15871355,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1294","1",247510657,247710657,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1295","6",105045432,105245432,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1296","12",88903755,89103755,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1297","17",55967640,56167640,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1298","4",169104119,169304119,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1299","20",50750056,50950056,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1300","3",175399509,175599510,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1301","8",114918595,115118595,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1302","11",104424062,104624062,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1303","6",128437162,128637162,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1304","6",4654767,4854767,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1305","9",16010002,16210002,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1306","5",11546888,11746888,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1307","12",126590574,126790574,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1308","2",151517978,151717978,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1309","11",87611460,87811460,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1310","5",24564134,24764134,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1311","4",33575812,33775812,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1312","4",14522107,14722107,NA,"MDE","XPEHH","LD","Pickrell et al.",NA
"1313","22",46083601,46483584,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1314","6",104645432,105045432,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1315","12",66919952,67319953,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1316","21",15905809,16305808,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1317","4",93721671,94121671,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1318","8",98918596,99318596,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1319","8",19498209,19898209,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1320","9",38010003,38410003,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1321","1",178099208,178499208,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1322","5",59268417,59668417,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1323","8",133718575,134118575,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1324","6",105245432,105445432,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1325","4",169504119,169904119,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1326","4",168904119,169304119,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1327","1",112945336,113345336,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1328","2",22065476,22465476,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1329","20",5871354,6071354,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1330","4",55092905,55492905,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1331","5",60468416,60868416,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1332","22",26079480,26279480,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1333","4",83921668,84321668,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1334","X",110950627,111350627,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1335","4",94321671,94521671,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1336","2",236309357,236709357,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1337","11",121224081,121624081,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1338","2",20078611,20478611,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1339","5",59868417,60268416,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1340","12",117499475,117699475,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1341","21",17305810,17505811,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
"1342","4",158321243,158521243,NA,"OCN","XPEHH","LD","Pickrell et al.",NA
